molecule,Compound,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm
Molecule94,Cc1ccc2C([O])C(=CC([O])c2c1)C,1,0,0,0,0,2,0,0,190.241,0.7,426.664,204.866,86.279,135.519,0,697.205,2,3.4,0.000702,0.0112696,0.8912224,21.758,6.735,11.326,8.092,1.65,-2.52,-2.214,-3.938,1505.626,-0.281,769.912,-2.44,9.486,0.017,5,-0.233,3,93.479,0,0,42.957,2,0,10,0,10,2,14,0,2.085
Molecule94,Cc1ccc2C([O])C(=CC([O])c2c1)C,1,0,0,0,0,2,0,0,190.241,0.837,425.954,206.888,84.3,134.766,0,696.075,2,3.4,0.0010073,0.0112884,0.8917436,21.706,6.708,11.302,8.071,1.656,-2.508,-2.214,-3.926,1572.094,-0.264,806.715,-2.406,9.468,0.003,5,-0.236,3,93.852,0,0,42.288,2,0,10,0,10,2,14,0,2.315
Molecule94,Cc1ccc2C([O])C(=CC([O])c2c1)C,1,0,0,0,0,2,0,0,190.241,0.837,425.953,206.887,84.3,134.766,0,696.074,2,3.4,0.0010074,0.0112884,0.8917438,21.706,6.708,11.302,8.071,1.656,-2.508,-2.214,-3.926,1572.096,-0.264,806.716,-2.406,9.468,0.003,5,-0.236,3,93.852,0,0,42.288,2,0,10,0,10,2,14,0,2.315
Molecule94,Cc1ccc2C([O])C(=CC([O])c2c1)C,1,0,0,0,0,2,0,0,190.241,0.7,426.664,204.866,86.279,135.519,0,697.205,2,3.4,0.000702,0.0112696,0.8912225,21.758,6.735,11.326,8.092,1.65,-2.52,-2.214,-3.938,1505.631,-0.281,769.915,-2.44,9.486,0.017,5,-0.233,3,93.479,0,0,42.957,2,0,10,0,10,2,14,0,2.085
Molecule95,Cc1ccc2C([O])C=C(C)C([O])c2c1,1,0,0,0,0,2,0,0,190.241,0.893,426.138,204.752,86.352,135.034,0,696.704,2,3.4,0.0011457,0.0112835,0.8918948,21.733,6.732,11.325,8.088,1.646,-2.511,-2.214,-3.925,1503.234,-0.281,768.59,-2.443,9.486,0.019,5,-0.234,3,93.445,0,0,42.983,2,0,10,0,10,2,14,0,2.112
Molecule95,Cc1ccc2C([O])C=C(C)C([O])c2c1,1,0,0,0,0,2,0,0,190.241,0.938,424.982,206.697,84.352,133.933,0,695.195,2,3.4,0.0012664,0.0113142,0.8930282,21.663,6.704,11.292,8.064,1.65,-2.493,-2.214,-3.902,1570.32,-0.262,805.731,-2.41,9.445,0,5,-0.237,3,93.808,0,0,42.321,2,0,10,0,10,2,14,0,2.379
Molecule95,Cc1ccc2C([O])C=C(C)C([O])c2c1,1,0,0,0,0,2,0,0,190.241,0.938,424.982,206.697,84.352,133.933,0,695.195,2,3.4,0.0012664,0.0113142,0.8930282,21.663,6.704,11.292,8.064,1.65,-2.493,-2.214,-3.902,1570.321,-0.262,805.731,-2.41,9.445,0,5,-0.237,3,93.808,0,0,42.321,2,0,10,0,10,2,14,0,2.379
Molecule95,Cc1ccc2C([O])C=C(C)C([O])c2c1,1,0,0,0,0,2,0,0,190.241,0.892,426.142,204.756,86.352,135.034,0,696.708,2,3.4,0.0011408,0.0112834,0.8918897,21.734,6.732,11.325,8.088,1.646,-2.511,-2.214,-3.925,1503.216,-0.281,768.58,-2.443,9.486,0.019,5,-0.234,3,93.445,0,0,42.985,2,0,10,0,10,2,14,0,2.112
Molecule96,Cc1cccc2C([O])C=C(C)C([O])c12,1,0,0,0,0,2,0,0,190.241,0.886,415.484,180.369,79.845,155.27,0,684.83,2,3.4,0.0011451,0.0115728,0.9043426,21.452,6.808,11.254,8.155,1.65,-2.338,-2.214,-3.82,1732.726,-0.208,896.167,-2.252,9.506,0.009,6,-0.256,3,94.573,0,0,41.885,2,0,10,0,10,2,14,0,4.885
Molecule96,Cc1cccc2C([O])C=C(C)C([O])c12,0,0,0,0,0,2,0,0,190.241,1.022,414.173,182.809,78.011,153.353,0,683.158,2,3.4,0.0015284,0.0116095,0.905727,21.366,6.776,11.22,8.127,1.651,-2.317,-2.214,-3.789,1803.514,-0.191,935.804,-2.225,9.488,-0.012,6,-0.259,3,94.892,0,0,41.06,2,0,10,0,10,2,14,0,5.458
Molecule96,Cc1cccc2C([O])C=C(C)C([O])c12,0,0,0,0,0,2,0,0,190.241,1.022,414.173,182.808,78.011,153.353,0,683.159,2,3.4,0.0015286,0.0116095,0.9057272,21.366,6.776,11.22,8.127,1.651,-2.317,-2.214,-3.789,1803.505,-0.191,935.799,-2.225,9.488,-0.012,6,-0.259,3,94.892,0,0,41.06,2,0,10,0,10,2,14,0,5.458
Molecule96,Cc1cccc2C([O])C=C(C)C([O])c12,1,0,0,0,0,2,0,0,190.241,0.886,415.484,180.369,79.845,155.27,0,684.83,2,3.4,0.0011453,0.0115728,0.9043426,21.452,6.808,11.254,8.155,1.65,-2.338,-2.214,-3.82,1732.727,-0.208,896.167,-2.252,9.506,0.009,6,-0.256,3,94.573,0,0,41.885,2,0,10,0,10,2,14,0,4.885
Molecule97,Cc1ccc(C)c2C([O])C=CC([O])c12,1,0,0,0,0,2,0,0,190.241,0.666,408.648,168.606,79.294,160.749,0,676.256,2,3.4,0.0006562,0.0117664,0.9117786,21.161,6.819,11.167,8.172,1.613,-2.228,-2.214,-3.726,1753.698,-0.193,907.896,-2.223,9.288,-0.009,6,-0.273,3,94.45,0,0,41.063,2,0,10,0,10,2,14,0,6.737
Molecule97,Cc1ccc(C)c2C([O])C=CC([O])c12,1,0,0,0,0,2,0,0,190.241,0.647,406.755,171.99,76.013,158.751,0,673.647,2,3.4,0.0006208,0.0118212,0.9136664,21.037,6.771,11.107,8.132,1.619,-2.198,-2.214,-3.686,1883.933,-0.164,980.987,-2.169,9.266,-0.025,6,-0.278,3,95.04,0,0,39.811,2,0,10,0,10,2,14,0,8.172
Molecule97,Cc1ccc(C)c2C([O])C=CC([O])c12,1,0,0,0,0,2,0,0,190.241,0.647,406.755,171.99,76.013,158.751,0,673.647,2,3.4,0.0006209,0.0118212,0.9136665,21.037,6.771,11.107,8.132,1.619,-2.198,-2.214,-3.686,1883.932,-0.164,980.986,-2.169,9.266,-0.025,6,-0.278,3,95.04,0,0,39.811,2,0,10,0,10,2,14,0,8.172
Molecule98,Cc1cc2C([O])C=CC([O])c2cc1C,0,0,0,0,0,2,0,0,190.241,1.538,421.288,193.424,91.734,136.131,0,690.482,2,3.4,0.0034246,0.0114134,0.8967833,21.495,6.753,11.311,8.12,1.575,-2.432,-2.214,-3.851,1336.566,-0.318,676.91,-2.539,9.353,0.011,4,-0.247,3,92.117,0,0,43.195,2,0,10,0,10,2,14,0,2.034
Molecule98,Cc1cc2C([O])C=CC([O])c2cc1C,0,0,0,0,0,2,0,0,190.241,1.38,421.118,193.824,91.235,136.059,0,690.317,2,3.4,0.0027576,0.011418,0.8970017,21.488,6.749,11.298,8.116,1.578,-2.43,-2.214,-3.847,1351.19,-0.313,684.919,-2.53,9.346,0.007,4,-0.247,3,92.216,0,0,43.078,2,0,10,0,10,2,14,0,2.089
Molecule98,Cc1cc2C([O])C=CC([O])c2cc1C,0,0,0,0,0,2,0,0,190.241,1.38,421.118,193.824,91.235,136.059,0,690.317,2,3.4,0.0027575,0.011418,0.8970017,21.488,6.749,11.298,8.116,1.578,-2.43,-2.214,-3.847,1351.19,-0.313,684.919,-2.53,9.346,0.007,4,-0.247,3,92.216,0,0,43.078,2,0,10,0,10,2,14,0,2.089
Molecule99,CCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,204.268,0.534,443.478,199.394,80.521,163.563,0,741.051,2,3.4,0.0003849,0.0108423,0.8930149,23.139,7.355,11.799,8.063,1.989,-2.633,-2.469,-4.043,1707.356,-0.29,881.992,-2.139,9.745,0.039,6,-0.167,3,96.446,0,0,43.16,2,0,10,0,10,2,15,0,3.45
Molecule99,CCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,204.268,0.325,440.604,205.52,72.66,162.424,0,737.601,2,3.4,0.0001433,0.010913,0.8960474,22.99,7.28,11.71,7.995,2.023,-2.586,-2.469,-3.989,2027.067,-0.221,1061.789,-1.998,9.592,-0.01,6,-0.174,3,100,0,0,40.688,2,0,10,0,10,2,15,0,5.322
Molecule99,CCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,204.268,0.325,440.604,205.52,72.66,162.424,0,737.601,2,3.4,0.0001433,0.010913,0.8960475,22.99,7.28,11.71,7.995,2.023,-2.586,-2.469,-3.989,2027.067,-0.221,1061.789,-1.998,9.592,-0.01,6,-0.174,3,100,0,0,40.688,2,0,10,0,10,2,15,0,5.322
Molecule99,CCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,204.268,0.534,443.478,199.394,80.52,163.563,0,741.051,2,3.4,0.0003849,0.0108423,0.8930149,23.139,7.355,11.799,8.063,1.989,-2.633,-2.469,-4.043,1707.356,-0.29,881.993,-2.139,9.745,0.039,6,-0.167,3,96.446,0,0,43.16,2,0,10,0,10,2,15,0,3.45
Molecule100,CCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,6,0,0,246.349,3.124,540.401,296.392,80.613,163.396,0,921.333,2,3.4,0.0105947,0.0088977,0.8473444,28.426,8.9,13.598,7.634,3.078,-3.787,-3.264,-4.781,1703.91,-0.547,880.069,-1.854,9.597,-0.086,6,0.145,3,100,0,0,43.334,2,0,10,0,10,2,18,0,0.564
Molecule100,CCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,6,0,0,246.349,2.964,538.302,303.726,72.44,162.136,0,918.433,2,3.4,0.0095685,0.0089324,0.8488625,28.297,8.811,13.501,7.565,3.116,-3.751,-3.264,-4.751,2036.814,-0.468,1067.309,-1.707,9.448,-0.132,6,0.138,3,100,0,0,40.536,2,0,10,0,10,2,18,0,0.858
Molecule100,CCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,6,0,0,246.349,2.783,533.972,302.35,68.2,163.422,0,913.028,2,3.4,0.0084816,0.0090048,0.8523848,28.093,8.751,13.405,7.534,3.115,-3.676,-3.264,-4.7,2234.408,-0.424,1179.65,-1.625,9.464,-0.126,6,0.125,3,100,0,0,39.517,2,0,10,0,10,2,18,0,1.233
Molecule100,CCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,6,0,0,246.349,3.071,538.248,299.846,73.594,164.809,0,918.935,2,3.4,0.0102607,0.0089333,0.849257,28.343,8.844,13.538,7.591,3.115,-3.75,-3.264,-4.757,1986.152,-0.478,1038.643,-1.719,9.595,-0.092,6,0.139,3,100,0,0,42.046,2,0,10,0,10,2,18,0,0.837
Molecule101,CCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,11,0,-1,316.483,0.661,688.498,448.084,80.126,160.288,0,1206.282,2,3.4,0.0003625,0.0069838,0.7959663,36.589,11.606,16.021,6.863,4.852,-5.588,-4.647,-5.598,1722.116,-0.943,890.237,-1.375,9.755,0.044,6,0.677,3,100,0,0,43.253,2,0,10,0,10,2,23,0,0.034
Molecule101,CCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,11,0,-1,316.483,0.358,683.679,452.746,69.642,161.291,0,1201.94,2,3.4,0.0001065,0.007033,0.7996533,36.425,11.49,15.924,6.787,4.9,-5.502,-4.647,-5.543,2165.141,-0.826,1140.173,-1.179,9.591,-0.006,6,0.666,3,100,0,0,40.665,2,0,10,0,10,2,23,0,0.066
Molecule101,CCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,11,0,-1,316.483,3.159,695.361,464.468,67.677,163.215,0,1211.509,2,3.4,0.0082389,0.0069149,0.7903863,36.826,11.601,16.132,6.815,4.973,-5.711,-4.647,-5.702,2260.038,-0.822,1194.283,-1.136,9.328,-0.247,6,0.689,3,100,0,0,39.313,2,0,10,0,10,2,23,1,0.045
Molecule101,CCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,11,0,-1,316.483,4.178,698.562,459.95,73.79,164.822,0,1216.449,2,3.4,0.0143528,0.0068832,0.7889016,37.039,11.707,16.318,6.875,4.963,-5.769,-4.647,-5.734,1977.65,-0.89,1033.838,-1.243,9.446,-0.207,6,0.702,3,100,0,0,41.972,2,0,10,0,10,2,23,1,0.031
Molecule102,CCCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,12,0,-2,330.509,0.488,734.184,490.341,80.514,163.329,0,1279.624,2,3.4,0.0001859,0.0065492,0.7763934,38.911,12.398,16.736,6.776,5.312,-6.248,-4.929,-5.929,1707.608,-1.05,882.133,-1.276,9.747,0.045,6,0.828,1,100,0,0,43.067,2,1,10,0,10,2,24,1,0.01
Molecule102,CCCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,12,0,-1,330.509,0.421,730.366,496.961,71.295,162.11,0,1277.032,2,3.4,0.0001388,0.0065834,0.7793974,38.796,12.287,16.661,6.696,5.359,-6.179,-4.929,-5.875,2088.381,-0.942,1096.545,-1.11,9.596,-0.001,6,0.822,3,100,0,0,40.596,2,1,10,0,10,2,24,1,0.017
Molecule102,CCCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],0,0,0,0,0,12,0,-1,330.509,1.134,730.47,493.683,74.304,162.482,0,1275.879,2,3.4,0.0010074,0.0065825,0.7788179,38.753,12.302,16.67,6.719,5.331,-6.181,-4.929,-5.886,1955.56,-0.976,1021.362,-1.164,9.622,0.007,6,0.819,3,100,0,0,40.406,2,1,10,0,10,2,24,1,0.015
Molecule102,CCCCCCCCCCCC1=C(C)C([O])c2ccccc2C1[O],1,0,0,0,0,12,0,-2,330.509,0.593,734.061,490.068,80.628,163.365,0,1279.621,2,3.4,0.0002745,0.0065503,0.7765223,38.911,12.398,16.739,6.777,5.312,-6.245,-4.929,-5.927,1703.36,-1.051,879.761,-1.278,9.751,0.046,6,0.828,1,100,0,0,43.159,2,1,10,0,10,2,24,1,0.01
Molecule103,CCCCCCCCCCC1=C(C)C([O])c2cc(Cl)c(Cl)cc2C1[O],1,0,0,0,0,11,0,0,385.373,3.527,732.737,448.097,80.074,74.935,129.632,1290.511,2,3.4,0.0096379,0.0065621,0.7823325,39.145,12.768,17.51,6.434,5.778,-6.949,-6.044,-5.411,1724.081,-0.654,4572.609,-1.675,9.445,0.52,4,0.903,1,100,0,0,43.229,2,1,10,0,10,2,25,1,0.001
Molecule103,CCCCCCCCCCC1=C(C)C([O])c2cc(Cl)c(Cl)cc2C1[O],1,0,0,0,0,11,0,0,385.373,3.73,727.946,452.518,69.827,75.94,129.662,1286.315,2,3.4,0.0108156,0.0066053,0.7857732,38.986,12.65,17.436,6.36,5.825,-6.863,-6.044,-5.361,2156.425,-0.535,5825.961,-1.483,9.392,0.476,4,0.892,1,100,0,0,40.729,2,1,10,0,10,2,25,1,0.002
Molecule103,CCCCCCCCCCC1=C(C)C([O])c2cc(Cl)c(Cl)cc2C1[O],1,0,0,0,0,11,0,0,385.373,6.885,739.861,464.687,67.654,77.866,129.654,1295.962,2,3.4,0.0365748,0.006499,0.7769798,39.391,12.775,17.885,6.387,5.9,-7.078,-6.044,-5.512,2261.187,-0.528,6131.808,-1.436,9.167,0.24,4,0.916,1,100,0,0,39.299,2,1,10,0,10,2,25,1,0.001
Molecule103,CCCCCCCCCCC1=C(C)C([O])c2cc(Cl)c(Cl)cc2C1[O],1,0,0,0,0,11,0,0,385.373,7.19,742.732,460.033,73.747,79.325,129.626,1300.613,2,3.4,0.0397523,0.0064738,0.7758269,39.591,12.877,18.027,6.445,5.889,-7.13,-6.044,-5.538,1979.503,-0.598,5308.671,-1.543,9.22,0.272,4,0.928,1,100,0,0,41.939,2,1,10,0,10,2,25,1,0.001
Molecule104,Cc1cccc2C([O])C(=C(C)C([O])c12)C,1,0,0,0,0,2,0,0,204.268,0.762,436.592,234.614,73.872,128.106,0,734.107,2,3.4,0.0007906,0.0110133,0.9014233,23.164,7.052,11.776,7.981,1.956,-2.682,-2.469,-3.738,1974.099,-0.163,1031.832,-2.238,9.5,-0.001,7,-0.137,3,100,0,0,42.187,2,0,10,0,10,2,15,1,2.455
Molecule104,Cc1cccc2C([O])C(=C(C)C([O])c12)C,1,0,0,0,0,2,0,0,204.268,0.803,436.957,238.723,68.744,129.49,0,732.427,2,3.4,0.0008799,0.0110041,0.8992964,23.11,6.993,11.73,7.956,1.982,-2.688,-2.469,-3.779,2208.029,-0.124,1164.605,-2.138,9.457,-0.042,7,-0.143,3,100,0,0,39.68,2,0,10,0,10,2,15,1,3.044
Molecule104,Cc1cccc2C([O])C(=C(C)C([O])c12)C,1,0,0,0,0,2,0,0,204.268,0.802,436.939,238.712,68.735,129.491,0,732.405,2,3.4,0.0008784,0.0110046,0.8993161,23.109,6.992,11.73,7.956,1.982,-2.688,-2.469,-3.779,2208.418,-0.124,1164.826,-2.138,9.457,-0.042,7,-0.143,3,100,0,0,39.678,2,0,10,0,10,2,15,1,3.047
Molecule104,Cc1cccc2C([O])C(=C(C)C([O])c12)C,1,0,0,0,0,2,0,0,204.268,0.762,436.592,234.614,73.872,128.106,0,734.107,2,3.4,0.0007906,0.0110133,0.9014232,23.164,7.052,11.776,7.981,1.956,-2.682,-2.469,-3.738,1974.094,-0.163,1031.829,-2.238,9.5,-0.001,7,-0.137,3,100,0,0,42.187,2,0,10,0,10,2,15,1,2.455
Molecule105,Cc1cc2C([O])C(=C(C)C([O])c2cc1C)C,0,0,0,0,0,2,0,0,218.295,1.025,472.244,321.088,80.146,71.011,0,796.911,2,3.4,0.0013183,0.0101819,0.8802475,25.132,7.175,12.37,7.721,2.219,-3.275,-2.73,-3.808,1721.393,-0.247,889.833,-2.554,9.38,-0.003,6,0.009,3,100,0,0,43.092,2,0,10,0,10,2,16,0,0.323
Molecule105,Cc1cc2C([O])C(=C(C)C([O])c2cc1C)C,1,0,0,0,0,2,0,0,218.295,0.728,469.988,324.656,75.352,69.981,0,793.777,2,3.4,0.0006673,0.0102307,0.8821531,24.997,7.115,12.292,7.676,2.232,-3.237,-2.73,-3.773,1911.34,-0.203,996.421,-2.47,9.308,-0.039,6,0.002,3,100,0,0,41.05,2,0,10,0,10,2,16,0,0.429
Molecule105,Cc1cc2C([O])C(=C(C)C([O])c2cc1C)C,1,0,0,0,0,2,0,0,218.295,0.728,469.988,324.655,75.352,69.981,0,793.777,2,3.4,0.0006673,0.0102307,0.882153,24.997,7.115,12.292,7.676,2.232,-3.237,-2.73,-3.773,1911.339,-0.203,996.421,-2.47,9.308,-0.039,6,0.002,3,100,0,0,41.05,2,0,10,0,10,2,16,0,0.429
Molecule106,COC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,3,0,0,192.214,1.71,406.255,137.672,87.48,181.103,0,658.468,2,4.15,0.0044413,0.0144466,0.9009964,20.001,6.743,11.231,8.879,1.218,-1.895,-2.037,-3.998,1466.662,-0.336,748.399,-2.206,9.502,0.032,4,-0.451,3,90.746,0,0,49.21,3,0,10,0,10,2,14,0,15.232
Molecule106,COC1=CC([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,192.214,0.865,407.817,134.801,91.012,182.004,0,660.21,2,4.15,0.0011321,0.0143912,0.8991271,20.079,6.776,11.228,8.913,1.203,-1.919,-2.037,-4.032,1357.793,-0.368,688.537,-2.268,9.581,0.056,4,-0.448,3,90.062,0,0,50.24,3,0,10,0,10,2,14,0,12.496
Molecule106,COC1=CC([O])c2ccccc2C1[O],1,0,0,0,0,3,0,0,192.214,0.862,407.861,134.811,91.01,182.041,0,660.218,2,4.15,0.0011246,0.0143897,0.8990369,20.08,6.776,11.228,8.913,1.203,-1.92,-2.037,-4.034,1357.863,-0.368,688.575,-2.268,9.58,0.057,4,-0.448,3,90.062,0,0,50.24,3,0,10,0,10,2,14,0,12.481
Molecule106,COC1=CC([O])c2ccccc2C1[O],0,0,0,0,0,3,0,0,192.214,1.706,406.2,137.607,87.492,181.101,0,658.407,2,4.15,0.0044199,0.0144485,0.9010633,19.999,6.743,11.23,8.879,1.217,-1.894,-2.037,-3.997,1466.272,-0.336,748.184,-2.206,9.502,0.032,4,-0.451,3,90.742,0,0,49.214,3,0,10,0,10,2,14,0,15.254
Molecule107,COc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,0,192.214,1.939,410.832,133.472,90.098,187.262,0,664.276,2,4.15,0.0056611,0.0142856,0.8961882,20.292,6.824,11.363,8.95,1.237,-1.966,-2.037,-4.105,1385.156,-0.365,703.547,-2.232,9.173,0.085,5,-0.441,3,90.418,0,0,49.729,3,0,10,0,10,2,14,0,12.177
Molecule107,COc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,0,192.214,1.952,410.224,135.018,88.58,186.626,0,663.418,2,4.15,0.0057411,0.0143068,0.8967456,20.252,6.805,11.342,8.933,1.243,-1.957,-2.037,-4.093,1431.86,-0.352,729.222,-2.207,9.164,0.073,5,-0.443,3,90.706,0,0,49.238,3,0,10,0,10,2,14,0,13.204
Molecule107,COc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,0,192.214,1.952,410.224,135.018,88.579,186.626,0,663.418,2,4.15,0.0057409,0.0143068,0.8967457,20.252,6.805,11.342,8.933,1.243,-1.957,-2.037,-4.093,1431.86,-0.352,729.223,-2.207,9.164,0.073,5,-0.443,3,90.706,0,0,49.238,3,0,10,0,10,2,14,0,13.204
Molecule107,COc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,0,0,192.214,1.939,410.832,133.472,90.098,187.262,0,664.276,2,4.15,0.0056617,0.0142856,0.8961882,20.292,6.824,11.363,8.95,1.237,-1.966,-2.037,-4.105,1385.156,-0.365,703.547,-2.232,9.173,0.085,5,-0.441,3,90.418,0,0,49.729,3,0,10,0,10,2,14,0,12.177
Molecule108,COC1=CC([O])c2ccc(O)cc2C1[O],0,0,0,0,0,4,0,-1,208.213,2.643,418.66,137.662,142.043,138.955,0,681.157,3,4.9,0.0102528,0.0202719,0.8942701,19.865,7.237,13.278,10.976,0.532,-1.756,-2.074,-3.905,445.563,-0.862,206.473,-3.264,9.181,0.074,4,-0.56,3,77.47,0,0,71.731,4,0,10,0,10,2,15,0,1.991
Molecule108,COC1=CC([O])c2ccc(O)cc2C1[O],0,0,0,0,0,4,0,-1,208.213,2.08,420.171,134.77,145.629,139.772,0,682.919,3,4.9,0.0063343,0.020199,0.8925897,19.943,7.273,13.267,11.009,0.516,-1.777,-2.074,-3.937,412,-0.896,189.714,-3.327,9.23,0.092,4,-0.558,3,76.77,0,0,72.771,4,0,10,0,10,2,15,0,1.639
Molecule108,COC1=CC([O])c2ccc(O)cc2C1[O],0,0,0,0,0,4,0,-1,208.213,2.079,420.158,134.75,145.627,139.781,0,682.906,3,4.9,0.0063283,0.0201996,0.8926054,19.942,7.273,13.267,11.01,0.516,-1.777,-2.074,-3.936,412.023,-0.896,189.726,-3.327,9.23,0.092,4,-0.558,3,76.77,0,0,72.768,4,0,10,0,10,2,15,0,1.64
Molecule108,COC1=CC([O])c2ccc(O)cc2C1[O],0,0,0,0,0,4,0,-1,208.213,2.642,418.87,137.878,142.024,138.968,0,681.406,3,4.9,0.0102445,0.0202618,0.8940387,19.875,7.238,13.281,10.976,0.533,-1.759,-2.074,-3.909,445.747,-0.862,206.565,-3.263,9.181,0.073,4,-0.56,3,77.481,0,0,71.723,4,0,10,0,10,2,15,0,1.98
Molecule109,COC1=C(OC)C([O])c2ccccc2C1[O],1,0,0,0,0,4,0,0,222.24,0.94,428.877,184.417,81.575,162.884,0,722.099,2,4.9,0.0012232,0.0161577,0.907605,21.732,7.28,12.13,9.287,1.363,-1.939,-2.343,-3.804,1668.479,-0.338,860.305,-2.065,9.464,0.184,4,-0.435,3,92.599,0,0,58.861,4,0,10,0,10,2,16,0,21.99
Molecule109,COC1=C(OC)C([O])c2ccccc2C1[O],1,0,0,0,0,4,0,0,222.24,0.98,433.637,189.112,85.593,158.932,0,728.453,2,4.9,0.0013184,0.0159803,0.9028992,21.948,7.307,12.211,9.299,1.364,-2.012,-2.343,-3.861,1528.335,-0.378,782.472,-2.153,9.506,0.131,4,-0.424,3,91.924,0,0,57.412,4,0,10,0,10,2,16,0,15.197
Molecule109,COC1=C(OC)C([O])c2ccccc2C1[O],1,0,0,0,0,4,0,0,222.24,0.979,433.628,189.111,85.591,158.926,0,728.15,2,4.9,0.001317,0.0159806,0.9026686,21.936,7.302,12.206,9.299,1.362,-2.012,-2.343,-3.865,1528.429,-0.378,782.523,-2.153,9.506,0.131,4,-0.425,3,91.913,0,0,57.415,4,0,10,0,10,2,16,0,15.204
Molecule110,COc1ccc(OC)c2C([O])C=CC([O])c12,0,0,0,0,0,4,0,0,222.24,3.131,455.876,225.581,87.953,142.342,0,747.957,2,4.9,0.0131069,0.0152007,0.8741175,22.57,7.194,12.507,9.256,1.421,-2.355,-2.343,-4.248,1451.592,-0.445,740.09,-2.255,8.736,0.135,6,-0.402,3,91.857,0,0,56.298,4,0,10,0,10,2,16,0,5.449
Molecule110,COc1ccc(OC)c2C([O])C=CC([O])c12,0,0,0,0,0,4,0,0,222.24,3.112,452.903,226.164,85.006,141.733,0,744.81,2,4.9,0.0130061,0.0153005,0.8773854,22.438,7.159,12.452,9.225,1.425,-2.309,-2.343,-4.192,1548.068,-0.414,793.397,-2.203,8.718,0.125,6,-0.406,3,92.378,0,0,54.894,4,0,10,0,10,2,16,0,6.837
Molecule110,COc1ccc(OC)c2C([O])C=CC([O])c12,0,0,0,0,0,4,0,0,222.24,3.113,452.903,226.163,85.006,141.733,0,744.81,2,4.9,0.0130079,0.0153005,0.877386,22.438,7.159,12.452,9.225,1.425,-2.309,-2.343,-4.192,1548.06,-0.414,793.392,-2.203,8.718,0.125,6,-0.406,3,92.378,0,0,54.894,4,0,10,0,10,2,16,0,6.837
Molecule111,CC(=O)Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,1,-1,220.224,2.991,442.519,123.986,127.91,190.623,0,729.883,2,5.9,0.0122608,0.0188554,0.8859364,22.95,7.714,13.506,11.03,0.758,-2.107,-2.001,-4.287,606.644,-0.704,288.222,-2.917,9.744,0.233,4,-0.52,3,81.194,0,0,78.522,4,0,10,0,10,2,16,0,2.083
Molecule111,CC(=O)Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,1,0,220.224,2.293,441.736,125.389,126.227,190.12,0,729.044,2,5.9,0.0072093,0.0188888,0.8868244,22.912,7.696,13.416,11.013,0.765,-2.095,-2.001,-4.27,629.342,-0.687,299.896,-2.888,9.736,0.228,4,-0.521,3,81.521,0,0,78.097,4,0,10,0,10,2,16,0,2.288
Molecule111,CC(=O)Oc1cccc2C([O])C=CC([O])c12,0,0,0,0,0,3,1,0,220.224,2.293,441.736,125.389,126.227,190.12,0,729.044,2,5.9,0.0072094,0.0188888,0.8868243,22.912,7.696,13.416,11.013,0.765,-2.095,-2.001,-4.27,629.341,-0.687,299.895,-2.888,9.736,0.228,4,-0.521,3,81.521,0,0,78.097,4,0,10,0,10,2,16,0,2.288
